query_id,method,pq,recall
89,official_cpu_raw,50,1.0
90,official_cpu_raw,50,1.0
91,official_cpu_raw,50,0.9
92,official_cpu_raw,50,0.7
93,official_cpu_raw,50,0.9
94,official_cpu_raw,50,1.0
95,official_cpu_raw,50,1.0
96,official_cpu_raw,50,0.6
97,official_cpu_raw,50,0.8
98,official_cpu_raw,50,1.0
99,official_cpu_raw,50,1.0
100,official_cpu_raw,50,1.0
101,official_cpu_raw,50,1.0
102,official_cpu_raw,50,1.0
103,official_cpu_raw,50,1.0
104,official_cpu_raw,50,1.0
105,official_cpu_raw,50,0.8
106,official_cpu_raw,50,0.9
107,official_cpu_raw,50,1.0
108,official_cpu_raw,50,0.9
109,official_cpu_raw,50,1.0
110,official_cpu_raw,50,1.0
111,official_cpu_raw,50,1.0
112,official_cpu_raw,50,1.0
113,official_cpu_raw,50,1.0
114,official_cpu_raw,50,1.0
115,official_cpu_raw,50,0.9
116,official_cpu_raw,50,1.0
117,official_cpu_raw,50,0.9
118,official_cpu_raw,50,1.0
119,official_cpu_raw,50,1.0
120,official_cpu_raw,50,0.7
121,official_cpu_raw,50,0.8
122,official_cpu_raw,50,1.0
123,official_cpu_raw,50,1.0
124,official_cpu_raw,50,1.0
125,official_cpu_raw,50,1.0
126,official_cpu_raw,50,0.7
127,official_cpu_raw,50,1.0
128,official_cpu_raw,50,0.9
129,official_cpu_raw,50,1.0
130,official_cpu_raw,50,0.8
131,official_cpu_raw,50,1.0
132,official_cpu_raw,50,0.9
133,official_cpu_raw,50,0.8
134,official_cpu_raw,50,0.9
135,official_cpu_raw,50,0.7
136,official_cpu_raw,50,1.0
137,official_cpu_raw,50,1.0
138,official_cpu_raw,50,1.0
139,official_cpu_raw,50,0.7
140,official_cpu_raw,50,0.9
141,official_cpu_raw,50,1.0
142,official_cpu_raw,50,0.8
143,official_cpu_raw,50,1.0
144,official_cpu_raw,50,0.9
145,official_cpu_raw,50,1.0
146,official_cpu_raw,50,0.9
147,official_cpu_raw,50,1.0
148,official_cpu_raw,50,1.0
149,official_cpu_raw,50,1.0
150,official_cpu_raw,50,0.7
151,official_cpu_raw,50,1.0
152,official_cpu_raw,50,1.0
153,official_cpu_raw,50,1.0
154,official_cpu_raw,50,0.8
155,official_cpu_raw,50,0.8
156,official_cpu_raw,50,0.8
157,official_cpu_raw,50,0.5
158,official_cpu_raw,50,0.8
159,official_cpu_raw,50,0.7
160,official_cpu_raw,50,0.8
161,official_cpu_raw,50,0.9
162,official_cpu_raw,50,0.8
163,official_cpu_raw,50,0.8
164,official_cpu_raw,50,1.0
165,official_cpu_raw,50,1.0
166,official_cpu_raw,50,0.9
167,official_cpu_raw,50,1.0
168,official_cpu_raw,50,1.0
169,official_cpu_raw,50,1.0
170,official_cpu_raw,50,0.9
171,official_cpu_raw,50,0.6
172,official_cpu_raw,50,0.8
173,official_cpu_raw,50,0.8
174,official_cpu_raw,50,0.8
175,official_cpu_raw,50,1.0
176,official_cpu_raw,50,1.0
177,official_cpu_raw,50,0.8
178,official_cpu_raw,50,0.3
179,official_cpu_raw,50,0.7
180,official_cpu_raw,50,0.9
181,official_cpu_raw,50,0.8
182,official_cpu_raw,50,1.0
183,official_cpu_raw,50,0.9
184,official_cpu_raw,50,0.9
185,official_cpu_raw,50,1.0
186,official_cpu_raw,50,0.9
187,official_cpu_raw,50,1.0
188,official_cpu_raw,50,0.9
189,official_cpu_raw,50,1.0
190,official_cpu_raw,50,1.0
191,official_cpu_raw,50,1.0
192,official_cpu_raw,50,0.8
193,official_cpu_raw,50,1.0
194,official_cpu_raw,50,1.0
195,official_cpu_raw,50,1.0
196,official_cpu_raw,50,0.6
197,official_cpu_raw,50,1.0
198,official_cpu_raw,50,1.0
199,official_cpu_raw,50,0.4
200,official_cpu_raw,50,1.0
201,official_cpu_raw,50,0.8
202,official_cpu_raw,50,1.0
203,official_cpu_raw,50,1.0
204,official_cpu_raw,50,1.0
205,official_cpu_raw,50,1.0
206,official_cpu_raw,50,1.0
207,official_cpu_raw,50,0.9
208,official_cpu_raw,50,1.0
209,official_cpu_raw,50,1.0
210,official_cpu_raw,50,0.6
211,official_cpu_raw,50,1.0
212,official_cpu_raw,50,1.0
213,official_cpu_raw,50,0.8
214,official_cpu_raw,50,0.6
215,official_cpu_raw,50,1.0
216,official_cpu_raw,50,0.6
217,official_cpu_raw,50,0.7
218,official_cpu_raw,50,0.7
219,official_cpu_raw,50,0.9
220,official_cpu_raw,50,1.0
221,official_cpu_raw,50,1.0
222,official_cpu_raw,50,0.3
223,official_cpu_raw,50,0.6
224,official_cpu_raw,50,1.0
225,official_cpu_raw,50,0.3
226,official_cpu_raw,50,0.5
227,official_cpu_raw,50,0.5
228,official_cpu_raw,50,0.9
229,official_cpu_raw,50,0.9
230,official_cpu_raw,50,1.0
231,official_cpu_raw,50,1.0
232,official_cpu_raw,50,1.0
233,official_cpu_raw,50,0.8
234,official_cpu_raw,50,0.9
235,official_cpu_raw,50,0.8
236,official_cpu_raw,50,1.0
237,official_cpu_raw,50,1.0
238,official_cpu_raw,50,0.9
239,official_cpu_raw,50,0.7
240,official_cpu_raw,50,1.0
241,official_cpu_raw,50,0.5
242,official_cpu_raw,50,0.8
243,official_cpu_raw,50,0.7
244,official_cpu_raw,50,0.8
245,official_cpu_raw,50,1.0
246,official_cpu_raw,50,0.6
247,official_cpu_raw,50,1.0
248,official_cpu_raw,50,0.7
249,official_cpu_raw,50,0.9
250,official_cpu_raw,50,0.0
251,official_cpu_raw,50,0.9
252,official_cpu_raw,50,0.4
253,official_cpu_raw,50,1.0
254,official_cpu_raw,50,0.7
255,official_cpu_raw,50,0.8
256,official_cpu_raw,50,0.8
257,official_cpu_raw,50,0.8
258,official_cpu_raw,50,0.9
259,official_cpu_raw,50,0.5
260,official_cpu_raw,50,0.7
261,official_cpu_raw,50,0.8
262,official_cpu_raw,50,0.7
263,official_cpu_raw,50,1.0
264,official_cpu_raw,50,1.0
265,official_cpu_raw,50,1.0
266,official_cpu_raw,50,1.0
267,official_cpu_raw,50,0.9
268,official_cpu_raw,50,0.7
269,official_cpu_raw,50,1.0
270,official_cpu_raw,50,0.8
271,official_cpu_raw,50,1.0
272,official_cpu_raw,50,0.9
273,official_cpu_raw,50,0.9
274,official_cpu_raw,50,0.5
275,official_cpu_raw,50,0.9
276,official_cpu_raw,50,0.5
277,official_cpu_raw,50,0.8
278,official_cpu_raw,50,0.9
279,official_cpu_raw,50,0.9
280,official_cpu_raw,50,0.9
281,official_cpu_raw,50,1.0
282,official_cpu_raw,50,1.0
283,official_cpu_raw,50,0.9
284,official_cpu_raw,50,0.8
285,official_cpu_raw,50,0.6
286,official_cpu_raw,50,0.9
287,official_cpu_raw,50,1.0
288,official_cpu_raw,50,0.9
289,official_cpu_raw,50,0.3
290,official_cpu_raw,50,1.0
291,official_cpu_raw,50,0.8
292,official_cpu_raw,50,1.0
293,official_cpu_raw,50,0.8
294,official_cpu_raw,50,1.0
295,official_cpu_raw,50,0.9
296,official_cpu_raw,50,0.9
297,official_cpu_raw,50,0.9
298,official_cpu_raw,50,0.5
299,official_cpu_raw,50,0.9
300,official_cpu_raw,50,0.6
301,official_cpu_raw,50,0.9
302,official_cpu_raw,50,1.0
303,official_cpu_raw,50,1.0
304,official_cpu_raw,50,0.7
305,official_cpu_raw,50,0.3
306,official_cpu_raw,50,0.6
307,official_cpu_raw,50,0.5
308,official_cpu_raw,50,0.9
309,official_cpu_raw,50,0.9
310,official_cpu_raw,50,0.4
311,official_cpu_raw,50,0.6
312,official_cpu_raw,50,1.0
313,official_cpu_raw,50,0.7
314,official_cpu_raw,50,1.0
315,official_cpu_raw,50,1.0
316,official_cpu_raw,50,1.0
317,official_cpu_raw,50,0.9
318,official_cpu_raw,50,0.8
319,official_cpu_raw,50,0.6
320,official_cpu_raw,50,0.5
321,official_cpu_raw,50,0.9
322,official_cpu_raw,50,0.8
323,official_cpu_raw,50,0.9
324,official_cpu_raw,50,0.9
325,official_cpu_raw,50,0.8
326,official_cpu_raw,50,0.7
327,official_cpu_raw,50,1.0
328,official_cpu_raw,50,1.0
329,official_cpu_raw,50,0.8
330,official_cpu_raw,50,1.0
331,official_cpu_raw,50,0.8
332,official_cpu_raw,50,1.0
333,official_cpu_raw,50,0.7
334,official_cpu_raw,50,1.0
335,official_cpu_raw,50,1.0
336,official_cpu_raw,50,0.9
337,official_cpu_raw,50,0.9
338,official_cpu_raw,50,0.7
339,official_cpu_raw,50,1.0
340,official_cpu_raw,50,1.0
341,official_cpu_raw,50,1.0
342,official_cpu_raw,50,0.9
343,official_cpu_raw,50,1.0
344,official_cpu_raw,50,1.0
345,official_cpu_raw,50,0.6
346,official_cpu_raw,50,1.0
347,official_cpu_raw,50,0.9
348,official_cpu_raw,50,0.6
349,official_cpu_raw,50,0.9
350,official_cpu_raw,50,0.9
351,official_cpu_raw,50,0.9
352,official_cpu_raw,50,0.7
353,official_cpu_raw,50,0.9
354,official_cpu_raw,50,0.9
355,official_cpu_raw,50,0.9
356,official_cpu_raw,50,1.0
357,official_cpu_raw,50,1.0
358,official_cpu_raw,50,1.0
359,official_cpu_raw,50,0.9
360,official_cpu_raw,50,0.9
361,official_cpu_raw,50,0.8
362,official_cpu_raw,50,0.8
363,official_cpu_raw,50,1.0
364,official_cpu_raw,50,0.8
365,official_cpu_raw,50,1.0
366,official_cpu_raw,50,1.0
367,official_cpu_raw,50,0.7
368,official_cpu_raw,50,0.8
369,official_cpu_raw,50,1.0
370,official_cpu_raw,50,1.0
371,official_cpu_raw,50,1.0
372,official_cpu_raw,50,1.0
373,official_cpu_raw,50,0.8
374,official_cpu_raw,50,1.0
375,official_cpu_raw,50,1.0
376,official_cpu_raw,50,0.7
377,official_cpu_raw,50,1.0
378,official_cpu_raw,50,1.0
379,official_cpu_raw,50,0.9
380,official_cpu_raw,50,1.0
381,official_cpu_raw,50,0.9
382,official_cpu_raw,50,0.8
383,official_cpu_raw,50,0.8
384,official_cpu_raw,50,1.0
385,official_cpu_raw,50,0.8
386,official_cpu_raw,50,0.6
387,official_cpu_raw,50,1.0
388,official_cpu_raw,50,0.6
389,official_cpu_raw,50,0.9
390,official_cpu_raw,50,1.0
391,official_cpu_raw,50,1.0
392,official_cpu_raw,50,0.5
393,official_cpu_raw,50,0.9
394,official_cpu_raw,50,1.0
395,official_cpu_raw,50,0.9
396,official_cpu_raw,50,0.6
397,official_cpu_raw,50,0.5
398,official_cpu_raw,50,0.7
399,official_cpu_raw,50,1.0
400,official_cpu_raw,50,0.9
401,official_cpu_raw,50,0.7
402,official_cpu_raw,50,0.7
403,official_cpu_raw,50,1.0
404,official_cpu_raw,50,1.0
405,official_cpu_raw,50,0.7
406,official_cpu_raw,50,0.8
407,official_cpu_raw,50,0.9
408,official_cpu_raw,50,0.9
409,official_cpu_raw,50,0.5
410,official_cpu_raw,50,1.0
411,official_cpu_raw,50,0.8
412,official_cpu_raw,50,0.8
413,official_cpu_raw,50,0.6
414,official_cpu_raw,50,1.0
415,official_cpu_raw,50,0.9
416,official_cpu_raw,50,1.0
417,official_cpu_raw,50,1.0
418,official_cpu_raw,50,0.4
419,official_cpu_raw,50,1.0
420,official_cpu_raw,50,0.9
421,official_cpu_raw,50,1.0
422,official_cpu_raw,50,1.0
423,official_cpu_raw,50,0.6
424,official_cpu_raw,50,0.8
425,official_cpu_raw,50,0.9
426,official_cpu_raw,50,0.8
427,official_cpu_raw,50,0.9
428,official_cpu_raw,50,0.9
429,official_cpu_raw,50,0.5
430,official_cpu_raw,50,0.9
431,official_cpu_raw,50,0.8
432,official_cpu_raw,50,1.0
433,official_cpu_raw,50,0.7
434,official_cpu_raw,50,1.0
435,official_cpu_raw,50,1.0
436,official_cpu_raw,50,1.0
437,official_cpu_raw,50,1.0
438,official_cpu_raw,50,0.9
439,official_cpu_raw,50,1.0
440,official_cpu_raw,50,1.0
441,official_cpu_raw,50,0.5
442,official_cpu_raw,50,1.0
443,official_cpu_raw,50,0.9
444,official_cpu_raw,50,0.8
445,official_cpu_raw,50,0.9
446,official_cpu_raw,50,0.6
447,official_cpu_raw,50,0.6
448,official_cpu_raw,50,1.0
449,official_cpu_raw,50,1.0
450,official_cpu_raw,50,0.8
451,official_cpu_raw,50,0.9
452,official_cpu_raw,50,0.8
453,official_cpu_raw,50,0.6
454,official_cpu_raw,50,1.0
455,official_cpu_raw,50,1.0
456,official_cpu_raw,50,0.9
457,official_cpu_raw,50,1.0
458,official_cpu_raw,50,1.0
459,official_cpu_raw,50,0.6
460,official_cpu_raw,50,0.7
461,official_cpu_raw,50,1.0
462,official_cpu_raw,50,1.0
463,official_cpu_raw,50,1.0
464,official_cpu_raw,50,1.0
465,official_cpu_raw,50,0.9
466,official_cpu_raw,50,1.0
467,official_cpu_raw,50,0.9
468,official_cpu_raw,50,0.7
469,official_cpu_raw,50,0.9
470,official_cpu_raw,50,1.0
471,official_cpu_raw,50,0.7
472,official_cpu_raw,50,0.6
473,official_cpu_raw,50,0.9
474,official_cpu_raw,50,0.9
475,official_cpu_raw,50,1.0
476,official_cpu_raw,50,1.0
477,official_cpu_raw,50,1.0
478,official_cpu_raw,50,1.0
479,official_cpu_raw,50,0.9
480,official_cpu_raw,50,1.0
481,official_cpu_raw,50,1.0
482,official_cpu_raw,50,1.0
483,official_cpu_raw,50,0.8
484,official_cpu_raw,50,1.0
485,official_cpu_raw,50,1.0
486,official_cpu_raw,50,1.0
487,official_cpu_raw,50,1.0
488,official_cpu_raw,50,1.0
489,official_cpu_raw,50,0.3
490,official_cpu_raw,50,1.0
491,official_cpu_raw,50,0.9
492,official_cpu_raw,50,1.0
493,official_cpu_raw,50,1.0
494,official_cpu_raw,50,1.0
495,official_cpu_raw,50,1.0
496,official_cpu_raw,50,1.0
497,official_cpu_raw,50,0.6
498,official_cpu_raw,50,1.0
499,official_cpu_raw,50,0.8
500,official_cpu_raw,50,1.0
501,official_cpu_raw,50,0.6
502,official_cpu_raw,50,1.0
503,official_cpu_raw,50,1.0
504,official_cpu_raw,50,1.0
505,official_cpu_raw,50,0.7
506,official_cpu_raw,50,0.9
507,official_cpu_raw,50,0.6
508,official_cpu_raw,50,0.8
509,official_cpu_raw,50,1.0
510,official_cpu_raw,50,1.0
511,official_cpu_raw,50,0.8
512,official_cpu_raw,50,0.7
513,official_cpu_raw,50,1.0
514,official_cpu_raw,50,1.0
515,official_cpu_raw,50,0.8
516,official_cpu_raw,50,0.9
517,official_cpu_raw,50,1.0
518,official_cpu_raw,50,1.0
519,official_cpu_raw,50,1.0
520,official_cpu_raw,50,1.0
521,official_cpu_raw,50,1.0
522,official_cpu_raw,50,1.0
523,official_cpu_raw,50,0.9
524,official_cpu_raw,50,1.0
525,official_cpu_raw,50,0.9
526,official_cpu_raw,50,1.0
527,official_cpu_raw,50,1.0
528,official_cpu_raw,50,0.7
529,official_cpu_raw,50,1.0
530,official_cpu_raw,50,1.0
531,official_cpu_raw,50,0.7
532,official_cpu_raw,50,1.0
533,official_cpu_raw,50,1.0
534,official_cpu_raw,50,0.9
535,official_cpu_raw,50,0.6
536,official_cpu_raw,50,0.6
537,official_cpu_raw,50,1.0
538,official_cpu_raw,50,0.9
539,official_cpu_raw,50,1.0
540,official_cpu_raw,50,1.0
541,official_cpu_raw,50,0.8
542,official_cpu_raw,50,0.9
543,official_cpu_raw,50,1.0
544,official_cpu_raw,50,0.9
545,official_cpu_raw,50,1.0
546,official_cpu_raw,50,1.0
547,official_cpu_raw,50,0.8
548,official_cpu_raw,50,1.0
549,official_cpu_raw,50,1.0
550,official_cpu_raw,50,0.9
551,official_cpu_raw,50,0.8
552,official_cpu_raw,50,0.9
553,official_cpu_raw,50,0.9
554,official_cpu_raw,50,0.9
555,official_cpu_raw,50,0.8
556,official_cpu_raw,50,1.0
557,official_cpu_raw,50,1.0
558,official_cpu_raw,50,0.9
559,official_cpu_raw,50,0.8
560,official_cpu_raw,50,0.9
561,official_cpu_raw,50,1.0
562,official_cpu_raw,50,0.5
563,official_cpu_raw,50,0.9
564,official_cpu_raw,50,1.0
565,official_cpu_raw,50,0.7
566,official_cpu_raw,50,0.8
567,official_cpu_raw,50,1.0
568,official_cpu_raw,50,0.7
569,official_cpu_raw,50,1.0
570,official_cpu_raw,50,1.0
571,official_cpu_raw,50,0.8
572,official_cpu_raw,50,0.7
573,official_cpu_raw,50,0.9
574,official_cpu_raw,50,0.9
575,official_cpu_raw,50,0.5
576,official_cpu_raw,50,1.0
577,official_cpu_raw,50,1.0
578,official_cpu_raw,50,0.7
579,official_cpu_raw,50,0.9
580,official_cpu_raw,50,0.9
581,official_cpu_raw,50,1.0
582,official_cpu_raw,50,0.9
583,official_cpu_raw,50,0.8
584,official_cpu_raw,50,0.4
585,official_cpu_raw,50,1.0
586,official_cpu_raw,50,0.7
587,official_cpu_raw,50,1.0
588,official_cpu_raw,50,0.7
589,official_cpu_raw,50,1.0
590,official_cpu_raw,50,1.0
591,official_cpu_raw,50,1.0
592,official_cpu_raw,50,1.0
593,official_cpu_raw,50,0.8
594,official_cpu_raw,50,1.0
595,official_cpu_raw,50,0.9
596,official_cpu_raw,50,0.9
597,official_cpu_raw,50,1.0
598,official_cpu_raw,50,0.9
599,official_cpu_raw,50,1.0
600,official_cpu_raw,50,1.0
601,official_cpu_raw,50,0.8
602,official_cpu_raw,50,0.7
603,official_cpu_raw,50,0.9
604,official_cpu_raw,50,1.0
605,official_cpu_raw,50,0.8
606,official_cpu_raw,50,0.9
607,official_cpu_raw,50,1.0
608,official_cpu_raw,50,1.0
609,official_cpu_raw,50,0.9
610,official_cpu_raw,50,1.0
611,official_cpu_raw,50,0.8
612,official_cpu_raw,50,0.9
613,official_cpu_raw,50,0.4
614,official_cpu_raw,50,1.0
615,official_cpu_raw,50,0.9
616,official_cpu_raw,50,1.0
617,official_cpu_raw,50,0.8
618,official_cpu_raw,50,1.0
619,official_cpu_raw,50,0.9
620,official_cpu_raw,50,0.5
621,official_cpu_raw,50,1.0
622,official_cpu_raw,50,1.0
623,official_cpu_raw,50,1.0
624,official_cpu_raw,50,1.0
625,official_cpu_raw,50,1.0
626,official_cpu_raw,50,1.0
627,official_cpu_raw,50,1.0
628,official_cpu_raw,50,1.0
629,official_cpu_raw,50,1.0
630,official_cpu_raw,50,1.0
631,official_cpu_raw,50,1.0
632,official_cpu_raw,50,1.0
633,official_cpu_raw,50,1.0
634,official_cpu_raw,50,1.0
635,official_cpu_raw,50,1.0
636,official_cpu_raw,50,1.0
637,official_cpu_raw,50,1.0
638,official_cpu_raw,50,1.0
639,official_cpu_raw,50,1.0
640,official_cpu_raw,50,1.0
641,official_cpu_raw,50,0.9
642,official_cpu_raw,50,1.0
643,official_cpu_raw,50,1.0
644,official_cpu_raw,50,1.0
645,official_cpu_raw,50,1.0
646,official_cpu_raw,50,0.9
647,official_cpu_raw,50,0.9
648,official_cpu_raw,50,1.0
649,official_cpu_raw,50,0.8
650,official_cpu_raw,50,0.9
651,official_cpu_raw,50,1.0
652,official_cpu_raw,50,1.0
653,official_cpu_raw,50,0.9
654,official_cpu_raw,50,1.0
655,official_cpu_raw,50,1.0
656,official_cpu_raw,50,1.0
657,official_cpu_raw,50,0.9
658,official_cpu_raw,50,1.0
659,official_cpu_raw,50,1.0
660,official_cpu_raw,50,1.0
661,official_cpu_raw,50,0.7
662,official_cpu_raw,50,1.0
663,official_cpu_raw,50,1.0
664,official_cpu_raw,50,1.0
665,official_cpu_raw,50,0.9
666,official_cpu_raw,50,0.8
667,official_cpu_raw,50,1.0
668,official_cpu_raw,50,1.0
669,official_cpu_raw,50,1.0
670,official_cpu_raw,50,0.9
671,official_cpu_raw,50,0.9
672,official_cpu_raw,50,1.0
673,official_cpu_raw,50,1.0
674,official_cpu_raw,50,0.9
675,official_cpu_raw,50,0.8
676,official_cpu_raw,50,0.9
677,official_cpu_raw,50,1.0
678,official_cpu_raw,50,1.0
679,official_cpu_raw,50,0.9
680,official_cpu_raw,50,1.0
681,official_cpu_raw,50,1.0
682,official_cpu_raw,50,1.0
683,official_cpu_raw,50,1.0
684,official_cpu_raw,50,1.0
685,official_cpu_raw,50,0.7
686,official_cpu_raw,50,1.0
687,official_cpu_raw,50,0.9
688,official_cpu_raw,50,1.0
689,official_cpu_raw,50,1.0
690,official_cpu_raw,50,1.0
691,official_cpu_raw,50,1.0
692,official_cpu_raw,50,1.0
693,official_cpu_raw,50,0.6
694,official_cpu_raw,50,1.0
695,official_cpu_raw,50,1.0
696,official_cpu_raw,50,1.0
697,official_cpu_raw,50,1.0
698,official_cpu_raw,50,1.0
699,official_cpu_raw,50,1.0
700,official_cpu_raw,50,1.0
701,official_cpu_raw,50,0.8
702,official_cpu_raw,50,1.0
703,official_cpu_raw,50,0.8
704,official_cpu_raw,50,1.0
705,official_cpu_raw,50,1.0
706,official_cpu_raw,50,0.9
707,official_cpu_raw,50,1.0
708,official_cpu_raw,50,0.8
709,official_cpu_raw,50,1.0
710,official_cpu_raw,50,1.0
711,official_cpu_raw,50,0.8
712,official_cpu_raw,50,1.0
713,official_cpu_raw,50,0.8
714,official_cpu_raw,50,0.8
715,official_cpu_raw,50,1.0
716,official_cpu_raw,50,1.0
717,official_cpu_raw,50,0.8
718,official_cpu_raw,50,0.7
719,official_cpu_raw,50,0.8
720,official_cpu_raw,50,0.9
721,official_cpu_raw,50,1.0
722,official_cpu_raw,50,1.0
723,official_cpu_raw,50,0.4
724,official_cpu_raw,50,0.9
725,official_cpu_raw,50,1.0
726,official_cpu_raw,50,1.0
727,official_cpu_raw,50,0.9
728,official_cpu_raw,50,0.7
729,official_cpu_raw,50,1.0
730,official_cpu_raw,50,0.9
731,official_cpu_raw,50,0.9
732,official_cpu_raw,50,1.0
733,official_cpu_raw,50,1.0
734,official_cpu_raw,50,0.8
735,official_cpu_raw,50,0.7
736,official_cpu_raw,50,0.8
737,official_cpu_raw,50,0.9
738,official_cpu_raw,50,0.8
739,official_cpu_raw,50,0.9
740,official_cpu_raw,50,0.9
741,official_cpu_raw,50,0.9
742,official_cpu_raw,50,1.0
743,official_cpu_raw,50,1.0
744,official_cpu_raw,50,0.7
745,official_cpu_raw,50,1.0
746,official_cpu_raw,50,0.9
747,official_cpu_raw,50,0.9
748,official_cpu_raw,50,0.6
749,official_cpu_raw,50,1.0
750,official_cpu_raw,50,0.9
751,official_cpu_raw,50,0.9
752,official_cpu_raw,50,0.9
753,official_cpu_raw,50,0.8
754,official_cpu_raw,50,0.9
755,official_cpu_raw,50,0.7
756,official_cpu_raw,50,0.9
757,official_cpu_raw,50,1.0
758,official_cpu_raw,50,1.0
759,official_cpu_raw,50,1.0
760,official_cpu_raw,50,1.0
761,official_cpu_raw,50,1.0
762,official_cpu_raw,50,1.0
763,official_cpu_raw,50,1.0
764,official_cpu_raw,50,1.0
765,official_cpu_raw,50,1.0
766,official_cpu_raw,50,1.0
767,official_cpu_raw,50,1.0
768,official_cpu_raw,50,1.0
769,official_cpu_raw,50,0.9
770,official_cpu_raw,50,0.9
771,official_cpu_raw,50,0.4
772,official_cpu_raw,50,0.8
773,official_cpu_raw,50,0.7
774,official_cpu_raw,50,1.0
775,official_cpu_raw,50,0.5
776,official_cpu_raw,50,1.0
777,official_cpu_raw,50,1.0
778,official_cpu_raw,50,1.0
779,official_cpu_raw,50,1.0
780,official_cpu_raw,50,0.5
781,official_cpu_raw,50,1.0
782,official_cpu_raw,50,1.0
783,official_cpu_raw,50,1.0
784,official_cpu_raw,50,1.0
785,official_cpu_raw,50,1.0
786,official_cpu_raw,50,1.0
787,official_cpu_raw,50,0.7
788,official_cpu_raw,50,0.9
789,official_cpu_raw,50,0.9
790,official_cpu_raw,50,1.0
791,official_cpu_raw,50,0.9
792,official_cpu_raw,50,0.7
793,official_cpu_raw,50,0.4
794,official_cpu_raw,50,1.0
795,official_cpu_raw,50,0.9
796,official_cpu_raw,50,1.0
797,official_cpu_raw,50,1.0
798,official_cpu_raw,50,1.0
799,official_cpu_raw,50,0.9
800,official_cpu_raw,50,1.0
801,official_cpu_raw,50,0.9
802,official_cpu_raw,50,1.0
803,official_cpu_raw,50,1.0
804,official_cpu_raw,50,0.9
805,official_cpu_raw,50,1.0
806,official_cpu_raw,50,1.0
807,official_cpu_raw,50,1.0
808,official_cpu_raw,50,1.0
809,official_cpu_raw,50,1.0
810,official_cpu_raw,50,1.0
811,official_cpu_raw,50,1.0
812,official_cpu_raw,50,1.0
813,official_cpu_raw,50,0.5
814,official_cpu_raw,50,1.0
815,official_cpu_raw,50,1.0
816,official_cpu_raw,50,1.0
817,official_cpu_raw,50,0.8
818,official_cpu_raw,50,1.0
819,official_cpu_raw,50,1.0
820,official_cpu_raw,50,1.0
821,official_cpu_raw,50,1.0
